Group Report - Group All params,,,,,,
,,,,,,
Date,Time,US Embassy-New Delhi,US Consulate-Chennai,US Consulate-Kolkata,US Consulate-Mumbai,US Consulate-Hyderabad
,,PM2.5_Delhi,PM2.5_Chennai,PM2.5_Kolkata,PM2.5_Mum,PM2.5_HYD
,,µg/m3,µg/m3,µg/m3,µg/m3,µg/m3
5/1/2015,8:00 AM,125,73,77.1,56.5,59.6
5/1/2015,9:00 AM,135,66,83.9,51.4,63.4
5/1/2015,10:00 AM,146,---,69,56,59
5/1/2015,11:00 AM,124,60,72.8,67.3,50.4
5/1/2015,12:00 PM,130,27,63.1,56.5,43.1
5/1/2015,1:00 PM,113,20,69.1,52.1,35.4
5/1/2015,2:00 PM,97,25,70.8,53,30.9
5/1/2015,3:00 PM,89,18,55.3,42.4,30.7
5/1/2015,4:00 PM,83,23,66,37.2,35
5/1/2015,5:00 PM,78,19,64,47.9,36
5/1/2015,6:00 PM,98,26,61.2,46.5,43.6
5/1/2015,7:00 PM,105,45,69.3,40.4,48
5/1/2015,8:00 PM,119,28,92.3,57.2,49
5/1/2015,9:00 PM,129,36,131,49.2,55.9
5/1/2015,10:00 PM,144,37,182.5,63.1,63
5/1/2015,11:00 PM,131,34,208.6,65.4,62
05/01/2015 24:00 AM,,129,31,164.8,84.7,54.6
6/1/2015,1:00 AM,133,---,206,93.2,59
6/1/2015,2:00 AM,143,32,191.5,100.5,64.7
6/1/2015,3:00 AM,147,---,172.1,105.2,62.2
6/1/2015,4:00 AM,149,24,137.8,65.3,54.4
6/1/2015,5:00 AM,148,26,130.1,86.4,50.6
6/1/2015,6:00 AM,136,53,172.9,52,55.1
6/1/2015,7:00 AM,115,83,170.9,54.1,56
6/1/2015,8:00 AM,118,109,242,80.8,54.2
6/1/2015,9:00 AM,116,105,178,124.5,49
6/1/2015,10:00 AM,156,73,177.1,107.7,47.8
6/1/2015,11:00 AM,176,66,144.3,93.1,38.8
6/1/2015,12:00 PM,210,30,112,82.4,36.8
6/1/2015,1:00 PM,243,35,85,78.2,35.3
6/1/2015,2:00 PM,174,42,96.8,95.7,38.1
6/1/2015,3:00 PM,161,46,79.5,47.3,45.8
6/1/2015,4:00 PM,160,38,95.3,59.6,43.9
6/1/2015,5:00 PM,160,30,102,56.1,43.6
6/1/2015,6:00 PM,183,48,106.2,64.8,48
6/1/2015,7:00 PM,176,54,129.5,44.7,50.3
6/1/2015,8:00 PM,175,50,185.2,53.3,70.4
6/1/2015,9:00 PM,196,49,192.4,58.7,88.9
6/1/2015,10:00 PM,276,56,172.1,75.1,53.5
6/1/2015,11:00 PM,243,53,188.8,66.3,56.2
06/01/2015 24:00 AM,,208,47,235.6,70.8,51.9
7/1/2015,1:00 AM,212,53,184.1,89.3,57.4
7/1/2015,2:00 AM,217,58,153,92.4,53.6
7/1/2015,3:00 AM,211,70,151.7,98.3,81.6
7/1/2015,4:00 AM,197,66,137.8,109.9,99.8
7/1/2015,5:00 AM,180,64,182.3,91.9,97.3
7/1/2015,6:00 AM,177,87,261.6,115,95.4
7/1/2015,7:00 AM,170,---,294,150.6,109.7
7/1/2015,8:00 AM,197,111,259.5,125.3,106.2
7/1/2015,9:00 AM,192,114,278.7,130,124.2
7/1/2015,10:00 AM,232,71,241.3,139.7,137.6
7/1/2015,11:00 AM,304,75,182.5,125.6,119.3
7/1/2015,12:00 PM,296,45,128.5,110.7,81.9
7/1/2015,1:00 PM,317,41,102.8,106.6,89.5
7/1/2015,2:00 PM,272,38,93.8,86.5,51
7/1/2015,3:00 PM,235,35,85.1,50,45.5
7/1/2015,4:00 PM,231,38,87.7,66,49.5
7/1/2015,5:00 PM,215,48,74,64.9,45.6
7/1/2015,6:00 PM,220,44,107.6,50.9,43.1
7/1/2015,7:00 PM,221,42,131.8,60.3,45.9
7/1/2015,8:00 PM,196,37,188.1,65.2,62.5
7/1/2015,9:00 PM,208,40,194.3,78.1,81.4
7/1/2015,10:00 PM,231,33,213.5,89.3,64.8
7/1/2015,11:00 PM,269,39,269.9,94.3,71.1
07/01/2015 24:00 AM,,248,43,227.5,109.7,72.5
8/1/2015,1:00 AM,234,30,210.3,117.5,76.6
8/1/2015,2:00 AM,212,38,221,112,82.5
8/1/2015,3:00 AM,208,36,309,108.9,91.2
8/1/2015,4:00 AM,194,---,308.6,75.2,73
8/1/2015,5:00 AM,144,82,285.8,80,47.5
8/1/2015,6:00 AM,130,89,273.9,101.3,45.7
8/1/2015,7:00 AM,115,79,271.2,86.2,44.6
8/1/2015,8:00 AM,111,85,298.6,139.4,66.3
8/1/2015,9:00 AM,108,96,353.3,169.6,78.9
8/1/2015,10:00 AM,121,82,272.6,98.5,78
8/1/2015,11:00 AM,136,50,195.7,80.4,75.4
8/1/2015,12:00 PM,181,34,161.8,72,54.3
8/1/2015,1:00 PM,276,34,99.8,59,43.8
8/1/2015,2:00 PM,298,30,89.7,59,42.6
8/1/2015,3:00 PM,279,37,74.9,InVld,44.9
8/1/2015,4:00 PM,279,37,69,InVld,36.3
8/1/2015,5:00 PM,366,43,70.4,InVld,37.7
8/1/2015,6:00 PM,381,36,90.7,InVld,37
8/1/2015,7:00 PM,365,45,149,InVld,45.4
8/1/2015,8:00 PM,341,42,166.5,InVld,60
8/1/2015,9:00 PM,302,37,191.5,InVld,88.9
8/1/2015,10:00 PM,273,42,174.6,InVld,60.1
8/1/2015,11:00 PM,257,41,206.4,InVld,61.1
08/01/2015 24:00 AM,,239,47,221.1,InVld,60.6
9/1/2015,1:00 AM,226,47,223.3,InVld,50.4
9/1/2015,2:00 AM,221,48,238.4,InVld,45.4
9/1/2015,3:00 AM,200,41,206.9,InVld,41.3
9/1/2015,4:00 AM,187,72,199.1,78,43.6
9/1/2015,5:00 AM,164,85,210.4,75.5,50.6
9/1/2015,6:00 AM,162,91,175.1,46.2,65.8
9/1/2015,7:00 AM,169,133,181.7,48.7,72.1
9/1/2015,8:00 AM,177,141,171.2,58.7,89.4
9/1/2015,9:00 AM,215,164,179.2,68.5,135.3
9/1/2015,10:00 AM,245,93,186.7,86,78.5
9/1/2015,11:00 AM,277,45,171.6,<Samp,47.9
9/1/2015,12:00 PM,298,56,157,39.2,39
9/1/2015,1:00 PM,369,45,157.5,55.3,32.5
9/1/2015,2:00 PM,438,43,127.8,57.8,36.7
9/1/2015,3:00 PM,408,46,116.9,47.8,40.3
9/1/2015,4:00 PM,414,48,112.5,36.4,34.3
9/1/2015,5:00 PM,429,52,92.2,65.8,30.1
9/1/2015,6:00 PM,340,56,104,53.9,31
9/1/2015,7:00 PM,303,58,130.4,65,40.2
9/1/2015,8:00 PM,298,55,169.3,65.7,50.6
9/1/2015,9:00 PM,294,52,183.6,74.2,83.4
9/1/2015,10:00 PM,248,52,217.2,76,77.6
9/1/2015,11:00 PM,241,47,224.9,78.8,65.3
09/01/2015 24:00 AM,,208,38,219.7,107.4,61.7
10/1/2015,1:00 AM,179,50,184.1,115.1,64
10/1/2015,2:00 AM,191,66,133.5,151.4,40.9
10/1/2015,3:00 AM,219,77,115,144.1,40.3
10/1/2015,4:00 AM,224,80,115.9,132.3,44.2
10/1/2015,5:00 AM,224,99,114,114,54.1
10/1/2015,6:00 AM,190,102,112.4,112.4,64
10/1/2015,7:00 AM,177,72,128.2,95,73.6
10/1/2015,8:00 AM,185,89,140.2,110.4,92.6
10/1/2015,9:00 AM,183,82,154.3,153.7,101.3
10/1/2015,10:00 AM,186,76,173.8,146.5,70.9
10/1/2015,11:00 AM,191,61,147.1,108.5,46.7
10/1/2015,12:00 PM,244,56,96.2,90.8,36.3
10/1/2015,1:00 PM,198,133,64.9,87.3,30.9
10/1/2015,2:00 PM,181,66,61,61.5,30
10/1/2015,3:00 PM,146,58,66.5,43.7,29.3
10/1/2015,4:00 PM,150,66,91,103.9,24.6
10/1/2015,5:00 PM,146,70,91.9,53.7,29.5
10/1/2015,6:00 PM,117,73,86.3,73.6,33.2
10/1/2015,7:00 PM,151,145,102.9,48.7,42.1
10/1/2015,8:00 PM,218,108,155.9,57.4,84.1
10/1/2015,9:00 PM,238,87,267.7,76,83.8
10/1/2015,10:00 PM,301,84,196.6,77.5,70.5
10/1/2015,11:00 PM,351,---,174.7,97.5,66.6
10/01/2015 24:00 AM,,336,69,157.1,103.8,64.9
11/1/2015,1:00 AM,298,60,161.1,103.6,70.3
11/1/2015,2:00 AM,300,60,165.6,122.9,63.6
11/1/2015,3:00 AM,310,---,152,135.2,53
11/1/2015,4:00 AM,330,92,146,158.8,36.1
11/1/2015,5:00 AM,357,98,142.9,140.7,40.9
11/1/2015,6:00 AM,338,101,136,94.8,46.6
11/1/2015,7:00 AM,195,105,137.1,92.7,62.8
11/1/2015,8:00 AM,160,111,142.3,89.6,96.5
11/1/2015,9:00 AM,185,112,157.1,95.9,139.9
11/1/2015,10:00 AM,218,78,164,94.9,102.8
11/1/2015,11:00 AM,237,32,174.9,91.2,38.9
11/1/2015,12:00 PM,266,38,173.5,63.6,30.9
11/1/2015,1:00 PM,248,41,189.6,75.8,29.8
11/1/2015,2:00 PM,236,38,176.7,43.4,28.3
11/1/2015,3:00 PM,217,33,167.4,58.2,30.9
11/1/2015,4:00 PM,184,---,180,25,30
11/1/2015,5:00 PM,193,52,187.4,40.9,30.6
11/1/2015,6:00 PM,231,57,175.4,29.4,33.6
11/1/2015,7:00 PM,254,59,188,47.6,39.9
11/1/2015,8:00 PM,242,69,231,66.5,59.6
11/1/2015,9:00 PM,280,48,230.7,85.2,84.8
11/1/2015,10:00 PM,302,54,218.7,102.3,68.2
11/1/2015,11:00 PM,301,46,254.4,120.5,69
11/01/2015 24:00 AM,,262,44,219.2,131.9,61.5
12/1/2015,1:00 AM,221,42,227.1,199,58
12/1/2015,2:00 AM,218,50,194.6,204.5,67.4
12/1/2015,3:00 AM,211,57,171.6,131.3,71.7
12/1/2015,4:00 AM,213,65,147.8,122.2,82.3
12/1/2015,5:00 AM,196,86,139.6,122.8,62.6
12/1/2015,6:00 AM,189,104,175.6,98.5,54.3
12/1/2015,7:00 AM,192,91,205.5,93.9,60
12/1/2015,8:00 AM,202,117,179.5,106.5,83
12/1/2015,9:00 AM,224,128,159.1,131.2,90
12/1/2015,10:00 AM,289,---,167,122,90
12/1/2015,11:00 AM,321,---,148,108.4,---
12/1/2015,12:00 PM,357,36,140.9,76.5,39.8
12/1/2015,1:00 PM,363,31,133.5,53.3,43
12/1/2015,2:00 PM,364,33,117,57,43
12/1/2015,3:00 PM,371,36,107,90.7,42.9
12/1/2015,4:00 PM,376,38,107.2,47.4,46.4
12/1/2015,5:00 PM,363,42,113.2,43.2,33.9
12/1/2015,6:00 PM,327,54,125.6,54.9,34.3
12/1/2015,7:00 PM,317,64,155,36.6,46.5
12/1/2015,8:00 PM,278,71,196.2,55.4,85.4
12/1/2015,9:00 PM,259,80,202.9,61.4,138.5
12/1/2015,10:00 PM,245,82,201.4,82.8,152.3
12/1/2015,11:00 PM,219,85,215.2,92.7,86.1
12/01/2015 24:00 AM,,223,66,188,102.1,77.2
13/01/2015,1:00 AM,235,53,190.8,129.4,56.6
13/01/2015,2:00 AM,225,44,168.8,179.7,59.9
13/01/2015,3:00 AM,156,49,149.1,144.1,79.4
13/01/2015,4:00 AM,135,67,158.5,123.7,81.8
13/01/2015,5:00 AM,144,97,177.9,120.8,90.4
13/01/2015,6:00 AM,138,97,168,119.1,116.9
13/01/2015,7:00 AM,170,101,169,119.6,115.6
13/01/2015,8:00 AM,176,102,244.8,117.3,163.9
13/01/2015,9:00 AM,166,90,231.4,131.3,164.8
13/01/2015,10:00 AM,213,79,209.1,131.9,169
13/01/2015,11:00 AM,318,52,176.9,110.6,97.7
13/01/2015,12:00 PM,265,---,174,110.6,40
13/01/2015,1:00 PM,238,52,---,52.3,43
13/01/2015,2:00 PM,227,45,---,41.6,37.3
13/01/2015,3:00 PM,243,40,---,35.9,39.7
13/01/2015,4:00 PM,231,52,---,29.9,44
13/01/2015,5:00 PM,238,51,---,40.7,43.9
13/01/2015,6:00 PM,224,60,158,61.6,43.4
13/01/2015,7:00 PM,249,77,160,35.8,48.1
13/01/2015,8:00 PM,274,73,223.4,58.4,64.5
13/01/2015,9:00 PM,291,66,247.4,72.3,90.1
13/01/2015,10:00 PM,325,45,293.3,65.5,128.4
13/01/2015,11:00 PM,309,37,376.6,72.2,106.9
13/01/2015 24:00 AM,,301,49,364.2,90.7,90.1
14/01/2015,1:00 AM,267,42,369.3,151.5,99.4
14/01/2015,2:00 AM,207,43,306.9,159.3,107.9
14/01/2015,3:00 AM,203,38,250.6,187,102
14/01/2015,4:00 AM,192,61,235.2,197.6,108.6
14/01/2015,5:00 AM,177,167,190.8,189.2,91.7
14/01/2015,6:00 AM,167,382,182.1,137.4,101.3
14/01/2015,7:00 AM,180,457,189.9,121.3,154.4
14/01/2015,8:00 AM,180,493,297.9,117.1,276
14/01/2015,9:00 AM,206,271,290.6,139,212.9
14/01/2015,10:00 AM,188,175,211,140.6,192.5
14/01/2015,11:00 AM,201,61,210.5,151.8,148.1
14/01/2015,12:00 PM,208,44,238,90.8,70.7
14/01/2015,1:00 PM,201,39,158,81.5,55.8
14/01/2015,2:00 PM,180,43,157.5,85.8,61.7
14/01/2015,3:00 PM,190,33,128.5,53,58.8
14/01/2015,4:00 PM,224,32,102.5,82.4,50.9
14/01/2015,5:00 PM,208,36,120.3,47.5,49.9
14/01/2015,6:00 PM,201,38,133.9,57.4,48.6
14/01/2015,7:00 PM,191,45,184.9,60.7,45.6
14/01/2015,8:00 PM,199,50,236.4,60.7,54.2
14/01/2015,9:00 PM,229,46,251,86.1,80
14/01/2015,10:00 PM,210,---,---,47,73
14/01/2015,11:00 PM,206,49,---,65.5,76.7
14/01/2015 24:00 AM,,206,42,---,53.5,84.2
15/01/2015,1:00 AM,246,32,---,71.7,100.6
15/01/2015,2:00 AM,256,75,---,95.8,113.9
15/01/2015,3:00 AM,258,61,---,64.8,96.5
15/01/2015,4:00 AM,229,55,---,83.6,86.1
15/01/2015,5:00 AM,183,73,---,78.7,81.8
15/01/2015,6:00 AM,181,88,---,66.3,102
15/01/2015,7:00 AM,166,96,---,70,110.3
15/01/2015,8:00 AM,180,98,---,80.7,117.9
15/01/2015,9:00 AM,234,87,---,76.8,151.3
15/01/2015,10:00 AM,223,57,---,74.1,119.8
15/01/2015,11:00 AM,207,52,---,66.2,92
15/01/2015,12:00 PM,229,57,---,75.3,69.9
15/01/2015,1:00 PM,197,30,PwrFail,47.3,54.4
15/01/2015,2:00 PM,169,25,---,47.6,44.7
15/01/2015,3:00 PM,176,27,---,37.9,47.4
15/01/2015,4:00 PM,113,27,---,36.4,36.3
15/01/2015,5:00 PM,128,30,---,32.3,33.5
15/01/2015,6:00 PM,159,33,72,36,44.1
15/01/2015,7:00 PM,190,41,108,36.6,54
15/01/2015,8:00 PM,220,46,179.8,43.8,100
15/01/2015,9:00 PM,287,57,268.8,52.6,98.6
15/01/2015,10:00 PM,310,InVld,313.9,59.6,88.9
15/01/2015,11:00 PM,306,34,383.3,65.8,84.4
15/01/2015 24:00 AM,,290,32,321.6,65.2,61.1
16/01/2015,1:00 AM,275,25,308,77.1,62
16/01/2015,2:00 AM,250,31,309,76.5,62.3
16/01/2015,3:00 AM,234,28,306.9,60.4,63.2
16/01/2015,4:00 AM,237,40,194.8,55.4,58
16/01/2015,5:00 AM,192,---,131,72,58
16/01/2015,6:00 AM,146,53,110.2,87.7,62.6
16/01/2015,7:00 AM,153,64,114,68.6,66.1
16/01/2015,8:00 AM,146,79,113.2,66.5,57.4
16/01/2015,9:00 AM,160,97,120.7,92.8,90
16/01/2015,10:00 AM,170,86,107.9,88.1,98.3
16/01/2015,11:00 AM,249,---,104,65.9,68.5
16/01/2015,12:00 PM,249,---,105,64,52
16/01/2015,1:00 PM,203,40,95,49,49
16/01/2015,2:00 PM,132,42,80.6,49,48.4
16/01/2015,3:00 PM,133,48,68,48.2,44.4
16/01/2015,4:00 PM,113,56,69.3,41.5,47.1
16/01/2015,5:00 PM,128,58,78.2,46.3,47.2
16/01/2015,6:00 PM,167,66,87.3,48.6,42.8
16/01/2015,7:00 PM,188,65,105,45.4,51.8
16/01/2015,8:00 PM,220,62,155,49.3,65.1
16/01/2015,9:00 PM,300,62,214.3,53.6,67.2
16/01/2015,10:00 PM,332,68,278.7,61.1,76.5
16/01/2015,11:00 PM,335,68,245.4,72.2,73.9
16/01/2015 24:00 AM,,328,63,256,74.8,78.5
17/01/2015,1:00 AM,302,60,144.5,74,66.4
17/01/2015,2:00 AM,281,InVld,87.9,81.7,57.6
17/01/2015,3:00 AM,231,68,80.1,68.4,69
17/01/2015,4:00 AM,207,80,84.8,71.8,68.3
17/01/2015,5:00 AM,197,93,79.1,71.1,63.3
17/01/2015,6:00 AM,177,115,83.5,84.4,68.5
17/01/2015,7:00 AM,173,103,112.4,97.2,95.4
17/01/2015,8:00 AM,187,143,127.3,91.1,121.4
17/01/2015,9:00 AM,172,148,141.8,101.7,169.9
17/01/2015,10:00 AM,193,115,135.7,97.2,155.4
17/01/2015,11:00 AM,195,68,119,76.5,61.5
17/01/2015,12:00 PM,242,59,---,48.3,40.9
17/01/2015,1:00 PM,175,57,---,52,39.5
17/01/2015,2:00 PM,160,InVld,95,53.2,43.3
17/01/2015,3:00 PM,113,InVld,55,62.4,43.8
17/01/2015,4:00 PM,95,53,56.1,46.4,39.9
17/01/2015,5:00 PM,104,46,59,54.8,39.3
17/01/2015,6:00 PM,98,55,59.4,53,41.6
17/01/2015,7:00 PM,236,49,110.5,51,48.3
17/01/2015,8:00 PM,245,55,127.8,51.1,74.3
17/01/2015,9:00 PM,247,InVld,157,54.3,131.4
17/01/2015,10:00 PM,282,58,120.1,74.8,134
17/01/2015,11:00 PM,317,63,127.6,52,65
17/01/2015 24:00 AM,,414,59,149.2,99,66.2
18/01/2015,1:00 AM,411,47,157.9,94.9,75.5
18/01/2015,2:00 AM,406,49,155.9,57.8,79
18/01/2015,3:00 AM,341,48,153.3,85,78
18/01/2015,4:00 AM,306,58,160.4,157,78
18/01/2015,5:00 AM,244,67,141.1,157,73
18/01/2015,6:00 AM,229,94,142.9,108,73.4
18/01/2015,7:00 AM,224,112,141,104.4,77.1
18/01/2015,8:00 AM,225,133,142.2,69.9,86.8
18/01/2015,9:00 AM,233,130,148.7,103.5,106.9
18/01/2015,10:00 AM,213,118,137.9,147.6,84.9
18/01/2015,11:00 AM,241,60,133.7,121.8,73.4
18/01/2015,12:00 PM,191,128,121.9,96.3,53.3
18/01/2015,1:00 PM,144,80,119,64.2,56.1
18/01/2015,2:00 PM,152,57,117.9,64.2,51
18/01/2015,3:00 PM,107,56,116.2,48.1,59
18/01/2015,4:00 PM,96,53,128.6,50.9,58.8
18/01/2015,5:00 PM,90,---,115,60,57
18/01/2015,6:00 PM,98,60,108.8,83,59
18/01/2015,7:00 PM,156,65,124.5,83,61.7
18/01/2015,8:00 PM,212,63,151.3,59,79.3
18/01/2015,9:00 PM,248,65,164.2,59,81
18/01/2015,10:00 PM,283,64,228,142,82.7
18/01/2015,11:00 PM,296,65,219.5,141.8,89.5
18/01/2015 24:00 AM,,320,64,210.3,132.8,98.1
19/01/2015,1:00 AM,347,65,219.2,83.8,84.1
19/01/2015,2:00 AM,279,55,187.2,90,84.4
19/01/2015,3:00 AM,235,53,166.2,78.4,79.2
19/01/2015,4:00 AM,210,---,170,65,72.1
19/01/2015,5:00 AM,193,89,170.1,130,66
19/01/2015,6:00 AM,170,96,173.7,130,73
19/01/2015,7:00 AM,164,106,165.4,204,75.5
19/01/2015,8:00 AM,155,---,186,207.2,91.6
19/01/2015,9:00 AM,175,---,187,242,89
19/01/2015,10:00 AM,198,87,187.1,220.8,98.6
19/01/2015,11:00 AM,243,53,168.8,185.9,84.5
19/01/2015,12:00 PM,293,52,199.2,147.5,70.6
19/01/2015,1:00 PM,258,InVld,220.6,127.8,55.1
19/01/2015,2:00 PM,164,44,198,72.2,56
19/01/2015,3:00 PM,136,46,199.1,61.1,56.5
19/01/2015,4:00 PM,128,54,185.8,43.5,57.4
19/01/2015,5:00 PM,98,55,162.6,43.2,54.9
19/01/2015,6:00 PM,172,50,151.3,82.6,59.8
19/01/2015,7:00 PM,316,49,166,48.4,65.6
19/01/2015,8:00 PM,289,52,217,45,71
19/01/2015,9:00 PM,282,---,217,80.3,83
19/01/2015,10:00 PM,238,47,233.1,77.7,94.2
19/01/2015,11:00 PM,232,45,216.8,51.1,97.7
19/01/2015 24:00 AM,,239,47,210.6,88.3,88.7
20/01/2015,1:00 AM,226,---,197,50,94
20/01/2015,2:00 AM,174,64,182.5,---,78.1
20/01/2015,3:00 AM,160,84,171.9,PwrFail,82.8
20/01/2015,4:00 AM,116,88,165,---,74.5
20/01/2015,5:00 AM,126,---,164,---,71
20/01/2015,6:00 AM,167,98,154.9,108,93.3
20/01/2015,7:00 AM,195,120,149.4,163,106.4
20/01/2015,8:00 AM,225,142,164.5,144.5,109.1
20/01/2015,9:00 AM,240,164,183.5,94.6,108.6
20/01/2015,10:00 AM,243,38,200.5,169.7,97.9
20/01/2015,11:00 AM,237,46,217.9,69.8,91.2
20/01/2015,12:00 PM,265,41,213,55.1,84
20/01/2015,1:00 PM,275,45,163,33.2,69.5
20/01/2015,2:00 PM,277,47,162.4,26,59.8
20/01/2015,3:00 PM,234,42,138.2,31.2,51.5
20/01/2015,4:00 PM,200,50,106.8,23.4,47.7
20/01/2015,5:00 PM,188,46,99.9,27.9,47.5
20/01/2015,6:00 PM,190,42,97.9,37.1,57.7
20/01/2015,7:00 PM,198,58,132.3,39.7,62.3
20/01/2015,8:00 PM,255,56,142.3,47.5,64.9
20/01/2015,9:00 PM,269,50,153.5,55.3,72.1
20/01/2015,10:00 PM,219,48,175,77.7,77.8
20/01/2015,11:00 PM,216,45,213.1,64.4,69.6
20/01/2015 24:00 AM,,204,43,215.9,87.6,66.1
21/01/2015,1:00 AM,199,39,172,94.5,60.1
21/01/2015,2:00 AM,193,36,170,99.9,60.4
21/01/2015,3:00 AM,197,40,170.1,99.2,55.6
21/01/2015,4:00 AM,204,33,172.9,97.3,53.3
21/01/2015,5:00 AM,193,33,170.3,55.7,55
21/01/2015,6:00 AM,203,40,183.2,62,55.8
21/01/2015,7:00 AM,238,35,192.2,51.3,60.5
21/01/2015,8:00 AM,208,44,275.3,57.1,57.9
21/01/2015,9:00 AM,181,45,246.9,78.8,63.5
21/01/2015,10:00 AM,197,40,242.8,75.8,58.4
21/01/2015,11:00 AM,229,37,194.6,61.1,54
21/01/2015,12:00 PM,230,38,179.7,59.1,54.5
21/01/2015,1:00 PM,219,34,201.9,31.8,58.7
21/01/2015,2:00 PM,242,33,156.7,30,57
21/01/2015,3:00 PM,233,38,106.6,19.9,54.6
21/01/2015,4:00 PM,212,41,91.5,25.4,53
21/01/2015,5:00 PM,185,37,75.5,28.1,59
21/01/2015,6:00 PM,174,38,95.8,28.3,59.2
21/01/2015,7:00 PM,171,44,126.9,22,63
21/01/2015,8:00 PM,189,54,202.1,33.9,77.6
21/01/2015,9:00 PM,204,---,245.4,44.3,81.3
21/01/2015,10:00 PM,191,51,223,47.8,74.2
21/01/2015,11:00 PM,185,74,303.2,56.5,62.9
21/01/2015 24:00 AM,,187,70,351.4,71.9,69.7
22/01/2015,1:00 AM,180,InVld,364.9,86.7,74.5
22/01/2015,2:00 AM,198,67,356.3,59,68.9
22/01/2015,3:00 AM,190,56,211.8,106.3,54.1
22/01/2015,4:00 AM,177,61,203.6,101.7,48.3
22/01/2015,5:00 AM,167,54,187.7,32.7,49
22/01/2015,6:00 AM,174,58,174,43.2,42
22/01/2015,7:00 AM,223,65,175.3,72.4,43.3
22/01/2015,8:00 AM,186,79,227.1,46.5,52.6
22/01/2015,9:00 AM,186,97,269,64.7,57.1
22/01/2015,10:00 AM,200,102,264.2,85.9,57.7
22/01/2015,11:00 AM,192,70,158.4,33.3,54.8
22/01/2015,12:00 PM,185,52,133,24.8,47.4
22/01/2015,1:00 PM,190,49,132.2,22,48.9
22/01/2015,2:00 PM,168,34,139.4,11,41.9
22/01/2015,3:00 PM,139,36,113.4,11.7,41
22/01/2015,4:00 PM,106,36,89.8,16.9,40.9
22/01/2015,5:00 PM,105,33,79.8,22.7,40.1
22/01/2015,6:00 PM,109,37,71.6,28.8,41.9
22/01/2015,7:00 PM,96,35,97.3,26.6,48.8
22/01/2015,8:00 PM,91,32,188.1,21.3,58.2
22/01/2015,9:00 PM,95,29,232.1,15.8,66
22/01/2015,10:00 PM,98,24,313.6,22.9,66
22/01/2015,11:00 PM,77,---,377.9,22,66
22/01/2015 24:00 AM,,65,25,411.5,21.8,68.4
23/01/2015,1:00 AM,57,27,354.1,28.2,62.9
23/01/2015,2:00 AM,46,21,393.7,38.9,60.4
23/01/2015,3:00 AM,49,23,301.7,19.4,45.3
23/01/2015,4:00 AM,69,27,253.4,23.6,40.6
23/01/2015,5:00 AM,65,31,304.3,19.6,46.3
23/01/2015,6:00 AM,79,39,235,16.2,54.5
23/01/2015,7:00 AM,84,76,193.4,19.1,57.3
23/01/2015,8:00 AM,98,100,173.1,21,52.5
23/01/2015,9:00 AM,104,---,251.5,32,49
23/01/2015,10:00 AM,114,27,191.6,29.9,55.3
23/01/2015,11:00 AM,104,39,138.6,27.6,46.9
23/01/2015,12:00 PM,90,30,123.4,33.1,40.6
23/01/2015,1:00 PM,76,27,101.6,34,43.3
23/01/2015,2:00 PM,101,20,122.5,33,38.6
23/01/2015,3:00 PM,103,25,103.8,33,36.4
23/01/2015,4:00 PM,76,29,97.3,76,39.1
23/01/2015,5:00 PM,57,31,108.1,69.6,40.6
23/01/2015,6:00 PM,52,35,115.2,38,45.5
23/01/2015,7:00 PM,69,32,199.1,38,49.8
23/01/2015,8:00 PM,108,-8,200.4,38.4,55.9
23/01/2015,9:00 PM,117,28,138.4,43.6,61.4
23/01/2015,10:00 PM,127,21,113.2,49,56.3
23/01/2015,11:00 PM,112,25,120,40.2,50.8
23/01/2015 24:00 AM,,85,26,119.9,58.9,43.8
24/01/2015,1:00 AM,84,26,114.6,47.1,48.7
24/01/2015,2:00 AM,88,34,99.6,40.8,46.3
24/01/2015,3:00 AM,83,45,120.8,64.3,42.3
24/01/2015,4:00 AM,88,---,113.7,40,44
24/01/2015,5:00 AM,87,44,141,36.5,37.1
24/01/2015,6:00 AM,67,67,141.3,48.9,34.5
24/01/2015,7:00 AM,70,93,153.4,41.3,39.7
24/01/2015,8:00 AM,72,101,171.4,79.1,52.4
24/01/2015,9:00 AM,79,90,225.8,58.8,67.8
24/01/2015,10:00 AM,86,105,216.6,156.5,75.1
24/01/2015,11:00 AM,98,88,161.2,6.6,48
24/01/2015,12:00 PM,115,28,128.5,67.7,36.3
24/01/2015,1:00 PM,132,102,109.6,72.1,42.7
24/01/2015,2:00 PM,119,58,92.7,61.3,34.7
24/01/2015,3:00 PM,118,64,78.8,46.6,39.1
24/01/2015,4:00 PM,108,---,69.2,43,40
24/01/2015,5:00 PM,108,36,76.1,InVld,36.5
24/01/2015,6:00 PM,113,41,78.7,64,36
24/01/2015,7:00 PM,115,34,104.6,63.9,46.1
24/01/2015,8:00 PM,132,36,129,65.3,59.7
24/01/2015,9:00 PM,142,27,208.8,94.1,59.3
24/01/2015,10:00 PM,123,25,240.7,116.4,66.3
24/01/2015,11:00 PM,125,31,269.6,122.9,56.3
24/01/2015 24:00 AM,,117,27,293.4,144,59
25/01/2015,1:00 AM,123,26,309.7,153.1,62.9
25/01/2015,2:00 AM,118,27,337.2,145,49.4
25/01/2015,3:00 AM,108,28,305.3,153.4,51.3
25/01/2015,4:00 AM,98,30,238.9,137.2,48.3
25/01/2015,5:00 AM,81,44,273.2,142.2,56.3
